task_id,photo_id,photo_type,segment_num,segment_type,segment_value
a62b4fe5_242e_4762_b241_aadc95517b09,1013819,УФ,2,Свечение,Карбонатное
a62b4fe5_242e_4762_b241_aadc95517b09,1013819,УФ,3,Свечение,Насыщенное
a62b4fe5_242e_4762_b241_aadc95517b09,1013819,УФ,4,Свечение,Отсутствует
a62b4fe5_242e_4762_b241_aadc95517b09,1013819,УФ,5,Свечение,Насыщенное
b08cf2f8_717e_45e3_ad45_f2547cecc58e,1017289,УФ,0,Свечение,Отсутствует
b2a29da7_0316_46a9_a73d_d2dadd5f77df,1009733,УФ,0,Свечение,Насыщенное
b2a29da7_0316_46a9_a73d_d2dadd5f77df,1009733,УФ,1,Свечение,Насыщенное
b2c1f38c_bcfb_4e21_992d_306eddd511f3,1014465,УФ,0,Свечение,Насыщенное
b5109f42_2e44_4c8b_b0ea_7f866090e995,1009705,УФ,0,Свечение,Карбонатное
b5109f42_2e44_4c8b_b0ea_7f866090e995,1009705,УФ,1,Свечение,Отсутствует
b5109f42_2e44_4c8b_b0ea_7f866090e995,1009705,УФ,2,Свечение,Карбонатное
b5e7b734_4aed_46c0_910d_0a75c215a4dd,1003359,УФ,0,Свечение,Насыщенное
bb921cc8_1f7b_4c36_8a0e_9420a8166ea0,1001513,УФ,0,Свечение,Отсутствует
beb98bca_886d_47c7_bfe1_5cd7e7c3ea70,1014507,УФ,0,Свечение,Насыщенное
bf135992_6788_4cde_a3af_2c720715e221,1006305,УФ,0,Свечение,Отсутствует
bf135992_6788_4cde_a3af_2c720715e221,1006305,УФ,1,Свечение,Карбонатное
bf135992_6788_4cde_a3af_2c720715e221,1006305,УФ,2,Свечение,Насыщенное
bf135992_6788_4cde_a3af_2c720715e221,1006305,УФ,3,Свечение,Карбонатное
c1df8e24_4c5e_497e_b22a_592cdafc6926,1000525,УФ,0,Свечение,Отсутствует
c1df8e24_4c5e_497e_b22a_592cdafc6926,1000525,УФ,1,Свечение,Насыщенное
c1df8e24_4c5e_497e_b22a_592cdafc6926,1000525,УФ,2,Свечение,Отсутствует
c8ce65bc_d3f0_4027_8bf1_01e8609d27e5,1008291,УФ,0,Свечение,Отсутствует
c8ce65bc_d3f0_4027_8bf1_01e8609d27e5,1008291,УФ,1,Свечение,Насыщенное
c8ce65bc_d3f0_4027_8bf1_01e8609d27e5,1008291,УФ,2,Свечение,Отсутствует
c8ce65bc_d3f0_4027_8bf1_01e8609d27e5,1008291,УФ,3,Свечение,Насыщенное
c8ce65bc_d3f0_4027_8bf1_01e8609d27e5,1008291,УФ,4,Свечение,Отсутствует
c8ce65bc_d3f0_4027_8bf1_01e8609d27e5,1008291,УФ,5,Свечение,Насыщенное
ca968db3_831a_403b_af17_da7cd1c5918b,1013587,УФ,0,Свечение,Отсутствует
d13c0c41_3ac1_42ea_a816_3692ac83f9de,1004067,УФ,0,Свечение,Насыщенное
d13c0c41_3ac1_42ea_a816_3692ac83f9de,1004067,УФ,1,Свечение,Насыщенное
d13c0c41_3ac1_42ea_a816_3692ac83f9de,1004067,УФ,2,Свечение,Карбонатное
d13c0c41_3ac1_42ea_a816_3692ac83f9de,1004067,УФ,3,Свечение,Насыщенное
d13c0c41_3ac1_42ea_a816_3692ac83f9de,1004067,УФ,4,Свечение,Отсутствует
d52f2e1b_f29c_476f_91ca_001a7b3604ec,1006819,УФ,0,Свечение,Отсутствует
d54bec3f_632a_46b1_a02b_517928f45788,1014125,УФ,0,Свечение,Карбонатное
d54bec3f_632a_46b1_a02b_517928f45788,1014125,УФ,1,Свечение,Карбонатное
d7284102_a749_49f7_bc8d_e097c28ab67d,1000789,УФ,0,Свечение,Насыщенное
e0173f5a_ccd9_450a_901d_13e50370b567,1014111,УФ,0,Свечение,Отсутствует
e3e56d2e_f727_44cb_b7dd_3c1374146c9d,1000137,УФ,0,Свечение,Отсутствует
e3e56d2e_f727_44cb_b7dd_3c1374146c9d,1000137,УФ,1,Свечение,Карбонатное
e4e5004b_ce2b_4736_be18_d4698bd765e1,1013699,УФ,0,Свечение,Карбонатное
e70db997_76bf_4ba5_bbdb_7c2a791004d1,1010167,УФ,0,Свечение,Отсутствует
e70db997_76bf_4ba5_bbdb_7c2a791004d1,1010167,УФ,1,Свечение,Насыщенное
e70db997_76bf_4ba5_bbdb_7c2a791004d1,1010167,УФ,2,Свечение,Отсутствует
e797a487_0de1_4b2e_b2bf_1fcd3273b0a7,1003815,УФ,0,Свечение,Насыщенное
ea7453d5_e40f_4b0a_a28c_6d9f18b21429,1000949,УФ,0,Свечение,Отсутствует
ed412ea0_b3a3_4ebf_905b_e4337644741d,1001963,УФ,0,Свечение,Отсутствует
f4c3dc63_b06c_41cb_9077_e58e0d435ead,1002501,УФ,0,Свечение,Насыщенное
f6d14faa_e152_4e9f_bcb0_59dbf440ae88,1004107,УФ,0,Свечение,Насыщенное
f6d14faa_e152_4e9f_bcb0_59dbf440ae88,1004107,УФ,1,Свечение,Карбонатное
fac03300_b97f_48c8_b27a_8b40bd6b1e20,1006959,УФ,0,Свечение,Отсутствует
ff09800b_44ad_4eb9_97c5_6498a871e160,1013225,УФ,0,Свечение,Насыщенное
ff8c25ee_29a5_4e4b_b568_1aa27852768a,1010087,УФ,0,Свечение,Насыщенное
ff8c25ee_29a5_4e4b_b568_1aa27852768a,1010087,УФ,1,Свечение,Насыщенное
ff8c25ee_29a5_4e4b_b568_1aa27852768a,1010087,УФ,2,Свечение,Насыщенное
c75d2482_d567_4390_9da1_fe8d4dd58ab9,1008086,ДС,0,Разрушенность,Разлом
c75d2482_d567_4390_9da1_fe8d4dd58ab9,1008086,ДС,1,Порода,Аргиллит
c75d2482_d567_4390_9da1_fe8d4dd58ab9,1008086,ДС,2,Разрушенность,Разлом
c75d2482_d567_4390_9da1_fe8d4dd58ab9,1008086,ДС,3,Разрушенность,Разлом
c75d2482_d567_4390_9da1_fe8d4dd58ab9,1008086,ДС,4,Разрушенность,Разлом
c75d2482_d567_4390_9da1_fe8d4dd58ab9,1008086,ДС,5,Разрушенность,Разлом
c75d2482_d567_4390_9da1_fe8d4dd58ab9,1008086,ДС,6,Разрушенность,Разлом
c75d2482_d567_4390_9da1_fe8d4dd58ab9,1008086,ДС,7,Разрушенность,Разлом
c75d2482_d567_4390_9da1_fe8d4dd58ab9,1008086,ДС,8,Разрушенность,Разлом
c75d2482_d567_4390_9da1_fe8d4dd58ab9,1008086,ДС,9,Порода,Переслаивание пород
c75d2482_d567_4390_9da1_fe8d4dd58ab9,1008086,ДС,10,Разрушенность,Разлом
c75d2482_d567_4390_9da1_fe8d4dd58ab9,1008086,ДС,11,Разрушенность,Разлом
f1b98a2c_1429_4722_b041_41f3056f5d38,1002708,ДС,0,Порода,Переслаивание пород
f1b98a2c_1429_4722_b041_41f3056f5d38,1002708,ДС,1,Разрушенность,Разлом
f1b98a2c_1429_4722_b041_41f3056f5d38,1002708,ДС,2,Разрушенность,Разлом
f1b98a2c_1429_4722_b041_41f3056f5d38,1002708,ДС,3,Разрушенность,Разлом
f1b98a2c_1429_4722_b041_41f3056f5d38,1002708,ДС,4,Разрушенность,Разлом
f1b98a2c_1429_4722_b041_41f3056f5d38,1002708,ДС,5,Разрушенность,Разлом
f1b98a2c_1429_4722_b041_41f3056f5d38,1002708,ДС,6,Разрушенность,Разлом
d9268e0f_3e51_4cb1_a016_6dae489fa32f,1016574,ДС,0,Разрушенность,Разлом
d9268e0f_3e51_4cb1_a016_6dae489fa32f,1016574,ДС,1,Порода,Алевролит глинистый
d9268e0f_3e51_4cb1_a016_6dae489fa32f,1016574,ДС,2,Разрушенность,Разлом
d9268e0f_3e51_4cb1_a016_6dae489fa32f,1016574,ДС,3,Разрушенность,Разлом
d9268e0f_3e51_4cb1_a016_6dae489fa32f,1016574,ДС,4,Разрушенность,Разлом
d9268e0f_3e51_4cb1_a016_6dae489fa32f,1016574,ДС,5,Разрушенность,Разлом
d9268e0f_3e51_4cb1_a016_6dae489fa32f,1016574,ДС,6,Разрушенность,Разлом
d9268e0f_3e51_4cb1_a016_6dae489fa32f,1016574,ДС,7,Разрушенность,Разлом
d9268e0f_3e51_4cb1_a016_6dae489fa32f,1016574,ДС,8,Разрушенность,Разлом
d9268e0f_3e51_4cb1_a016_6dae489fa32f,1016574,ДС,9,Порода,Переслаивание пород
d9268e0f_3e51_4cb1_a016_6dae489fa32f,1016574,ДС,10,Разрушенность,Разлом
d9268e0f_3e51_4cb1_a016_6dae489fa32f,1016574,ДС,11,Разрушенность,Разлом
d9268e0f_3e51_4cb1_a016_6dae489fa32f,1016574,ДС,12,Разрушенность,Разлом
d9268e0f_3e51_4cb1_a016_6dae489fa32f,1016574,ДС,13,Разрушенность,Разлом
d9268e0f_3e51_4cb1_a016_6dae489fa32f,1016574,ДС,14,Разрушенность,Разлом
d9268e0f_3e51_4cb1_a016_6dae489fa32f,1016574,ДС,15,Разрушенность,Разлом
d9268e0f_3e51_4cb1_a016_6dae489fa32f,1016574,ДС,16,Разрушенность,Разлом
d9268e0f_3e51_4cb1_a016_6dae489fa32f,1016574,ДС,17,Порода,Аргиллит
d9268e0f_3e51_4cb1_a016_6dae489fa32f,1016574,ДС,18,Разрушенность,Разлом
d9268e0f_3e51_4cb1_a016_6dae489fa32f,1016574,ДС,19,Порода,Переслаивание пород
d9268e0f_3e51_4cb1_a016_6dae489fa32f,1016574,ДС,20,Разрушенность,Разлом
d9268e0f_3e51_4cb1_a016_6dae489fa32f,1016574,ДС,21,Разрушенность,Разлом
d9268e0f_3e51_4cb1_a016_6dae489fa32f,1016574,ДС,22,Разрушенность,Разлом
d9268e0f_3e51_4cb1_a016_6dae489fa32f,1016574,ДС,23,Разрушенность,Разлом
e791b378_f741_42a7_80c0_e15f62a114ae,1010428,ДС,0,Разрушенность,Разлом
e791b378_f741_42a7_80c0_e15f62a114ae,1010428,ДС,1,Порода,Песчаник
e791b378_f741_42a7_80c0_e15f62a114ae,1010428,ДС,2,Разрушенность,Разлом
e791b378_f741_42a7_80c0_e15f62a114ae,1010428,ДС,3,Порода,Переслаивание пород
e791b378_f741_42a7_80c0_e15f62a114ae,1010428,ДС,4,Порода,Песчаник
e791b378_f741_42a7_80c0_e15f62a114ae,1010428,ДС,5,Порода,Переслаивание пород
e791b378_f741_42a7_80c0_e15f62a114ae,1010428,ДС,6,Разрушенность,Разлом
e791b378_f741_42a7_80c0_e15f62a114ae,1010428,ДС,7,Порода,Песчаник
d56a05b1_8b29_41d1_b8e6_6e0d4cf166df,1013296,ДС,0,Разрушенность,Разлом
d56a05b1_8b29_41d1_b8e6_6e0d4cf166df,1013296,ДС,1,Порода,Переслаивание пород
d56a05b1_8b29_41d1_b8e6_6e0d4cf166df,1013296,ДС,2,Разрушенность,Разлом
d56a05b1_8b29_41d1_b8e6_6e0d4cf166df,1013296,ДС,3,Разрушенность,Разлом
d56a05b1_8b29_41d1_b8e6_6e0d4cf166df,1013296,ДС,4,Разрушенность,Разлом
d56a05b1_8b29_41d1_b8e6_6e0d4cf166df,1013296,ДС,5,Порода,Переслаивание пород
d56a05b1_8b29_41d1_b8e6_6e0d4cf166df,1013296,ДС,6,Разрушенность,Разлом
d56a05b1_8b29_41d1_b8e6_6e0d4cf166df,1013296,ДС,7,Разрушенность,Разлом
d56a05b1_8b29_41d1_b8e6_6e0d4cf166df,1013296,ДС,8,Разрушенность,Разлом
d56a05b1_8b29_41d1_b8e6_6e0d4cf166df,1013296,ДС,9,Разрушенность,Разлом
d56a05b1_8b29_41d1_b8e6_6e0d4cf166df,1013296,ДС,10,Разрушенность,Разлом
b9f5ae88_f82a_411b_a3e7_9f0b3610f3e6,1006060,ДС,0,Порода,Переслаивание пород
b9f5ae88_f82a_411b_a3e7_9f0b3610f3e6,1006060,ДС,1,Разрушенность,Разлом
b9f5ae88_f82a_411b_a3e7_9f0b3610f3e6,1006060,ДС,2,Разрушенность,Разлом
b9f5ae88_f82a_411b_a3e7_9f0b3610f3e6,1006060,ДС,3,Разрушенность,Разлом
b9f5ae88_f82a_411b_a3e7_9f0b3610f3e6,1006060,ДС,4,Разрушенность,Разлом
b9f5ae88_f82a_411b_a3e7_9f0b3610f3e6,1006060,ДС,5,Разрушенность,Разлом
b9f5ae88_f82a_411b_a3e7_9f0b3610f3e6,1006060,ДС,6,Разрушенность,Разлом
b9f5ae88_f82a_411b_a3e7_9f0b3610f3e6,1006060,ДС,7,Разрушенность,Разлом
b9f5ae88_f82a_411b_a3e7_9f0b3610f3e6,1006060,ДС,8,Разрушенность,Разлом
b9f5ae88_f82a_411b_a3e7_9f0b3610f3e6,1006060,ДС,9,Порода,Переслаивание пород
b9f5ae88_f82a_411b_a3e7_9f0b3610f3e6,1006060,ДС,10,Разрушенность,Разлом
b9f5ae88_f82a_411b_a3e7_9f0b3610f3e6,1006060,ДС,11,Порода,Алевролит глинистый
b9f5ae88_f82a_411b_a3e7_9f0b3610f3e6,1006060,ДС,12,Разрушенность,Разлом
b9f5ae88_f82a_411b_a3e7_9f0b3610f3e6,1006060,ДС,13,Порода,Переслаивание пород
b9f5ae88_f82a_411b_a3e7_9f0b3610f3e6,1006060,ДС,14,Порода,Переслаивание пород
b9f5ae88_f82a_411b_a3e7_9f0b3610f3e6,1006060,ДС,15,Разрушенность,Разлом
b9f5ae88_f82a_411b_a3e7_9f0b3610f3e6,1006060,ДС,16,Разрушенность,Разлом
b9f5ae88_f82a_411b_a3e7_9f0b3610f3e6,1006060,ДС,17,Порода,Переслаивание пород
b9f5ae88_f82a_411b_a3e7_9f0b3610f3e6,1006060,ДС,18,Разрушенность,Разлом
b9f5ae88_f82a_411b_a3e7_9f0b3610f3e6,1006060,ДС,19,Разрушенность,Разлом
cdb57f32_e59d_478d_9f4b_89d86ae36e5f,1014988,ДС,0,Разрушенность,Разлом
cdb57f32_e59d_478d_9f4b_89d86ae36e5f,1014988,ДС,1,Разрушенность,Разлом
cdb57f32_e59d_478d_9f4b_89d86ae36e5f,1014988,ДС,2,Порода,Алевролит глинистый
cdb57f32_e59d_478d_9f4b_89d86ae36e5f,1014988,ДС,3,Разрушенность,Разлом
cdb57f32_e59d_478d_9f4b_89d86ae36e5f,1014988,ДС,4,Разрушенность,Разлом
cdb57f32_e59d_478d_9f4b_89d86ae36e5f,1014988,ДС,5,Разрушенность,Разлом
cdb57f32_e59d_478d_9f4b_89d86ae36e5f,1014988,ДС,6,Разрушенность,Разлом
cdb57f32_e59d_478d_9f4b_89d86ae36e5f,1014988,ДС,7,Порода,Алевролит глинистый
cdb57f32_e59d_478d_9f4b_89d86ae36e5f,1014988,ДС,8,Разрушенность,Разлом
cdb57f32_e59d_478d_9f4b_89d86ae36e5f,1014988,ДС,9,Разрушенность,Разлом
cdb57f32_e59d_478d_9f4b_89d86ae36e5f,1014988,ДС,10,Разрушенность,Разлом
cdb57f32_e59d_478d_9f4b_89d86ae36e5f,1014988,ДС,11,Разрушенность,Разлом
cdb57f32_e59d_478d_9f4b_89d86ae36e5f,1014988,ДС,12,Разрушенность,Разлом
cdb57f32_e59d_478d_9f4b_89d86ae36e5f,1014988,ДС,13,Порода,Переслаивание пород
cdb57f32_e59d_478d_9f4b_89d86ae36e5f,1014988,ДС,14,Разрушенность,Разлом
cdb57f32_e59d_478d_9f4b_89d86ae36e5f,1014988,ДС,15,Разрушенность,Разлом
eb3840cd_8f44_4d18_b797_931580a06626,1004304,ДС,0,Порода,Песчаник
eb3840cd_8f44_4d18_b797_931580a06626,1004304,ДС,1,Порода,Переслаивание пород
eb3840cd_8f44_4d18_b797_931580a06626,1004304,ДС,2,Разрушенность,Разлом
eb3840cd_8f44_4d18_b797_931580a06626,1004304,ДС,3,Разрушенность,Разлом
eb3840cd_8f44_4d18_b797_931580a06626,1004304,ДС,4,Порода,Песчаник
eb3840cd_8f44_4d18_b797_931580a06626,1004304,ДС,5,Разрушенность,Разлом
eb3840cd_8f44_4d18_b797_931580a06626,1004304,ДС,6,Порода,Алевролит глинистый
eb3840cd_8f44_4d18_b797_931580a06626,1004304,ДС,7,Порода,Песчаник
eb3840cd_8f44_4d18_b797_931580a06626,1004304,ДС,8,Разрушенность,Разлом
eb3840cd_8f44_4d18_b797_931580a06626,1004304,ДС,9,Порода,Алевролит глинистый
eb3840cd_8f44_4d18_b797_931580a06626,1004304,ДС,10,Разрушенность,Разлом
eb3840cd_8f44_4d18_b797_931580a06626,1004304,ДС,11,Порода,Песчаник
eb3840cd_8f44_4d18_b797_931580a06626,1004304,ДС,12,Порода,Аргиллит
9ef3fea3_fe10_4dcf_8808_10b3ef28ad0e,1015328,ДС,0,Разрушенность,Разлом
9ef3fea3_fe10_4dcf_8808_10b3ef28ad0e,1015328,ДС,1,Порода,Переслаивание пород
9ef3fea3_fe10_4dcf_8808_10b3ef28ad0e,1015328,ДС,2,Разрушенность,Разлом
9ef3fea3_fe10_4dcf_8808_10b3ef28ad0e,1015328,ДС,3,Разрушенность,Разлом
9ef3fea3_fe10_4dcf_8808_10b3ef28ad0e,1015328,ДС,4,Разрушенность,Разлом
9ef3fea3_fe10_4dcf_8808_10b3ef28ad0e,1015328,ДС,5,Порода,Алевролит глинистый
9ef3fea3_fe10_4dcf_8808_10b3ef28ad0e,1015328,ДС,6,Разрушенность,Разлом
9ef3fea3_fe10_4dcf_8808_10b3ef28ad0e,1015328,ДС,7,Порода,Переслаивание пород
9ef3fea3_fe10_4dcf_8808_10b3ef28ad0e,1015328,ДС,8,Разрушенность,Проба
9ef3fea3_fe10_4dcf_8808_10b3ef28ad0e,1015328,ДС,9,Разрушенность,Разлом
9ef3fea3_fe10_4dcf_8808_10b3ef28ad0e,1015328,ДС,10,Разрушенность,Разлом
9ef3fea3_fe10_4dcf_8808_10b3ef28ad0e,1015328,ДС,11,Разрушенность,Разлом
9ef3fea3_fe10_4dcf_8808_10b3ef28ad0e,1015328,ДС,12,Разрушенность,Разлом
9ef3fea3_fe10_4dcf_8808_10b3ef28ad0e,1015328,ДС,13,Разрушенность,Проба
9ef3fea3_fe10_4dcf_8808_10b3ef28ad0e,1015328,ДС,14,Разрушенность,Проба
9ef3fea3_fe10_4dcf_8808_10b3ef28ad0e,1015328,ДС,15,Разрушенность,Разлом
9ef3fea3_fe10_4dcf_8808_10b3ef28ad0e,1015328,ДС,16,Порода,Алевролит глинистый
9ef3fea3_fe10_4dcf_8808_10b3ef28ad0e,1015328,ДС,17,Разрушенность,Разлом
9ef3fea3_fe10_4dcf_8808_10b3ef28ad0e,1015328,ДС,18,Порода,Алевролит глинистый
9ef3fea3_fe10_4dcf_8808_10b3ef28ad0e,1015328,ДС,19,Разрушенность,Разлом
9ef3fea3_fe10_4dcf_8808_10b3ef28ad0e,1015328,ДС,20,Порода,Аргиллит
9ef3fea3_fe10_4dcf_8808_10b3ef28ad0e,1015328,ДС,21,Разрушенность,Проба
9ef3fea3_fe10_4dcf_8808_10b3ef28ad0e,1015328,ДС,22,Порода,Переслаивание пород
9ef3fea3_fe10_4dcf_8808_10b3ef28ad0e,1015328,ДС,23,Разрушенность,Разлом
af172321_d549_42e7_8d2c_e7515a7f8eae,1013300,ДС,0,Порода,Глинисто-кремнистая порода
af172321_d549_42e7_8d2c_e7515a7f8eae,1013300,ДС,1,Разрушенность,Разлом
af172321_d549_42e7_8d2c_e7515a7f8eae,1013300,ДС,2,Порода,Глинисто-кремнистая порода
af172321_d549_42e7_8d2c_e7515a7f8eae,1013300,ДС,3,Разрушенность,Разлом
af172321_d549_42e7_8d2c_e7515a7f8eae,1013300,ДС,4,Порода,Глинисто-кремнистая порода
af172321_d549_42e7_8d2c_e7515a7f8eae,1013300,ДС,5,Разрушенность,Разлом
af172321_d549_42e7_8d2c_e7515a7f8eae,1013300,ДС,6,Порода,Глинисто-кремнистая порода
af172321_d549_42e7_8d2c_e7515a7f8eae,1013300,ДС,7,Разрушенность,Разлом
b8e02fee_f425_4102_a9fb_67903c2e0fb0,1006688,ДС,0,Разрушенность,Разлом
b8e02fee_f425_4102_a9fb_67903c2e0fb0,1006688,ДС,1,Разрушенность,Разлом
b8e02fee_f425_4102_a9fb_67903c2e0fb0,1006688,ДС,2,Разрушенность,Разлом
b8e02fee_f425_4102_a9fb_67903c2e0fb0,1006688,ДС,3,Порода,Аргиллит
b8e02fee_f425_4102_a9fb_67903c2e0fb0,1006688,ДС,4,Разрушенность,Разлом
b8e02fee_f425_4102_a9fb_67903c2e0fb0,1006688,ДС,5,Разрушенность,Разлом
b8e02fee_f425_4102_a9fb_67903c2e0fb0,1006688,ДС,6,Разрушенность,Разлом
